shutter_time,counts
0.00149187,9721
0.001503,9704
0.00151413,9626
0.00152527,9647
0.0015364,9540
0.00154753,9516
0.00155867,9542
0.0015698,9580
0.00158093,9617
0.00159207,9571
0.0016032,9532
0.00161433,9695
0.00162547,9585
0.0016366,9489
0.00164773,9611
0.00165887,9596
0.00167,9432
0.00168113,9420
0.00169227,9436
0.0017034,9301
0.00171453,9357
0.00172567,9282
0.0017368,9338
0.00174793,9305
0.00175907,9261
0.0017702,9365
0.00178133,9352
0.00179247,9249
0.0018036,9152
0.00181473,9397
0.00182587,9337
0.001837,9252
0.00184813,9309
0.00185927,9288
0.0018704,9259
0.00188153,9245
0.00189267,9258
0.0019038,9092
0.00191493,9095
0.00192607,9114
0.0019372,9104
0.00194833,9055
0.00195947,9126
0.0019706,9034
0.00198173,9190
0.00199287,9083
0.002004,9076
0.00201513,9097
0.00202627,9047
0.0020374,9114
0.00204853,9039
0.00205967,8916
0.0020708,8963
0.00208193,8895
0.00209307,8989
0.0021042,8855
0.00211533,8971
0.00212647,8950
0.0021376,8933
0.00214873,8979
0.00215987,8837
0.002171,8877
0.00218213,8806
0.00219327,8807
0.0022044,8913
0.00221553,8780
0.00222667,8787
0.0022378,8777
0.00224893,8774
0.00226007,8689
0.0022712,8792
0.00228233,8836
0.00229347,8679
0.0023046,8819
0.00231573,8683
0.00232687,8759
0.002338,8712
0.00234913,8711
0.00236027,8814
0.0023714,8619
0.00238253,8684
0.00239367,8654
0.0024048,8726
0.00241593,8646
0.00242707,8675
0.0024382,8583
0.00244933,8709
0.00246047,8652
0.0024716,8597
0.00248273,8633
0.00249387,8638
0.002505,8575
0.00251613,8653
0.00252727,8565
0.0025384,8583
0.00254953,8671
0.00256067,8550
0.0025718,8465
0.00258293,8484
0.00259407,8552
0.0026052,8657
0.00261633,8511
0.00262747,8574
0.0026386,8470
0.00264973,8347
0.00266087,8393
0.002672,8363
0.00268313,8494
0.00269427,8334
0.0027054,8496
0.00271653,8478
0.00272767,8483
0.0027388,8331
0.00274993,8303
0.00276107,8317
0.0027722,8370
0.00278333,8412
0.00279447,8319
0.0028056,8394
0.00281673,8451
0.00282787,8343
0.002839,8311
0.00285013,8289
0.00286127,8362
0.0028724,8203
0.00288353,8357
0.00289467,8326
0.0029058,8285
0.00291693,8305
0.00292807,8251
0.0029392,8264
0.00295033,8233
0.00296147,8307
0.0029726,8197
0.00298373,8209
0.00299487,8283
0.003006,8223
0.00301713,8346
0.00302827,8194
0.0030394,8339
0.00305053,8192
0.00306167,8204
0.0030728,8117
0.00308393,8193
0.00309507,8106
0.0031062,8214
0.00311733,8241
0.00312847,8151
0.0031396,8183
0.00315073,8265
0.00316187,8211
0.003173,8138
0.00318413,8129
0.00319527,8190
0.0032064,8207
0.00321753,8248
0.00322867,8137
0.0032398,8102
0.00325093,8119
0.00326207,8121
0.0032732,8098
0.00328433,8239
0.00329547,8112
0.0033066,8130
0.00331773,8092
0.00332887,8162
0.00334,8136
0.00335113,8105
0.00336227,8094
0.0033734,8097
0.00338453,8011
0.00339567,7990
0.0034068,8044
0.00341793,8019
0.00342907,8007
0.0034402,8029
0.00345133,8019
0.00346247,8067
0.0034736,8049
0.00348473,8093
0.00349587,7985
0.003507,8087
0.00351813,8131
0.00352927,8020
0.0035404,8096
0.00355153,8141
0.00356267,7980
0.0035738,7963
0.00358493,7999
0.00359607,7900
0.0036072,7933
0.00361833,7962
0.00362947,7973
0.0036406,7887
0.00365173,7886
0.00366287,7917
0.003674,7879
0.00368513,7959
0.00369627,7886
0.0037074,7937
0.00371853,8014
0.00372967,7964
0.0037408,7954
0.00375193,7956
0.00376307,7834
0.0037742,7898
0.00378533,7858
0.00379647,7926
0.0038076,7956
0.00381873,7831
0.00382987,7877
0.003841,7897
0.00385213,7813
0.00386327,7821
0.0038744,7864
0.00388553,7848
0.00389667,7822
0.0039078,7811
0.00391893,7894
0.00393007,7800
0.0039412,7800
0.00395233,7826
0.00396347,7865
0.0039746,7803
0.00398573,7816
0.00399687,7886
0.004008,7749
0.00401913,7716
0.00403027,7767
0.0040414,7783
0.00405253,7789
0.00406367,7729
0.0040748,7797
0.00408593,7761
0.00409707,7719
0.0041082,7751
0.00411933,7638
0.00413047,7791
0.0041416,7715
0.00415273,7846
0.00416387,7690
0.004175,7801
0.00418613,7816
0.00419727,7769
0.0042084,7853
0.00421953,7775
0.00423067,7779
0.0042418,7750
0.00425293,7726
0.00426407,7674
0.0042752,7740
0.00428633,7718
0.00429747,7659
0.0043086,7780
0.00431973,7730
0.00433087,7779
0.004342,7760
0.00435313,7839
0.00436427,7673
0.0043754,7711
0.00438653,7774
0.00439767,7723
0.0044088,7735
0.00441993,7728
0.00443107,7683
0.0044422,7719
0.00445333,7731
0.00446447,7743
0.0044756,7698
0.00448673,7698
0.00449787,7592
0.004509,7659
0.00452013,7711
0.00453127,7738
0.0045424,7627
0.00455353,7656
0.00456467,7653
0.0045758,7672
0.00458693,7672
0.00459807,7629
0.0046092,7713
0.00462033,7685
0.00463147,7676
0.0046426,7633
0.00465373,7699
0.00466487,7683
0.004676,7627
0.00468713,7626
0.00469827,7685
0.0047094,7600
0.00472053,7771
0.00473167,7723
0.0047428,7615
0.00475393,7656
0.00476507,7640
0.0047762,7701
0.00478733,7731
0.00479847,7676
0.0048096,7662
0.00482073,7673
0.00483187,7657
0.004843,7636
0.00485413,7636
0.00486527,7585
0.0048764,7654
0.00488753,7695
0.00489867,7575
0.0049098,7591
0.00492093,7629
0.00493207,7564
0.0049432,7612
0.00495433,7581
0.00496547,7589
0.0049766,7539
0.00498773,7676
0.00499887,7545
0.00501,7543
0.00502113,7686
0.00503227,7584
0.0050434,7667
0.00505453,7488
0.00506567,7504
0.0050768,7580
0.00508793,7572
0.00509907,7580
0.0051102,7572
0.00512133,7534
0.00513247,7576
0.0051436,7491
0.00515473,7569
0.00516587,7466
0.005177,7521
0.00518813,7510
0.00519927,7557
0.0052104,7490
0.00522153,7526
0.00523267,7425
0.0052438,7544
0.00525493,7431
0.00526607,7424
0.0052772,7498
0.00528833,7594
0.00529947,7553
0.0053106,7488
0.00532173,7538
0.00533287,7536
0.005344,7490
0.00535513,7536
0.00536627,7540
0.0053774,7430
0.00538853,7508
0.00539967,7490
0.0054108,7555
0.00542193,7493
0.00543307,7518
0.0054442,7428
0.00545533,7456
0.00546647,7523
0.0054776,7546
0.00548873,7506
0.00549987,7529
0.005511,7463
0.00552213,7554
0.00553327,7486
0.0055444,7388
0.00555553,7557
0.00556667,7406
0.0055778,7569
0.00558893,7465
0.00560007,7525
0.0056112,7459
0.00562233,7462
0.00563347,7547
0.0056446,7510
0.00565573,7484
0.00566687,7480
0.005678,7512
0.00568913,7407
0.00570027,7481
0.0057114,7472
0.00572253,7473
0.00573367,7594
0.0057448,7570
0.00575593,7505
0.00576707,7478
0.0057782,7539
0.00578933,7501
0.00580047,7482
0.0058116,7519
0.00582273,7402
0.00583387,7523
0.005845,7559
0.00585613,7511
0.00586727,7527
0.0058784,7526
0.00588953,7562
0.00590067,7513
0.0059118,7487
0.00592293,7524
0.00593407,7531
0.0059452,7464
0.00595633,7542
0.00596747,7476
0.0059786,7465
0.00598973,7480
0.00600087,7455
0.006012,7469
0.00602313,7494
0.00603427,7491
0.0060454,7580
0.00605653,7469
0.00606767,7531
0.0060788,7468
0.00608993,7483
0.00610107,7309
0.0061122,7427
0.00612333,7599
0.00613447,7474
0.0061456,7413
0.00615673,7556
0.00616787,7477
0.006179,7548
0.00619013,7472
0.00620127,7399
0.0062124,7505
0.00622353,7478
0.00623467,7437
0.0062458,7445
0.00625693,7482
0.00626807,7479
0.0062792,7468
0.00629033,7426
0.00630147,7461
0.0063126,7403
0.00632373,7390
0.00633487,7503
0.006346,7422
0.00635713,7432
0.00636827,7480
0.0063794,7407
0.00639053,7485
0.00640167,7469
0.0064128,7441
0.00642393,7521
0.00643507,7492
0.0064462,7374
0.00645733,7453
0.00646847,7452
0.0064796,7415
0.00649073,7366
0.00650187,7432
0.006513,7392
0.00652413,7437
0.00653527,7456
0.0065464,7398
0.00655753,7511
0.00656867,7384
0.0065798,7391
0.00659093,7404
0.00660207,7383
0.0066132,7466
0.00662433,7381
0.00663547,7471
0.0066466,7396
0.00665773,7400
0.00666887,7497
0.00668,7413
0.00669113,7370
0.00670227,7463
0.0067134,7344
0.00672453,7473
0.00673567,7316
0.0067468,7382
0.00675793,7418
0.00676907,7378
0.0067802,7417
0.00679133,7428
0.00680247,7327
0.0068136,7357
0.00682473,7309
0.00683587,7387
0.006847,7307
0.00685813,7399
0.00686927,7413
0.0068804,7417
0.00689153,7353
0.00690267,7384
0.0069138,7391
0.00692493,7381
0.00693607,7340
0.0069472,7314
0.00695833,7352
0.00696947,7389
0.0069806,7410
0.00699173,7316
0.00700287,7415
0.007014,7379
0.00702513,7372
0.00703627,7333
0.0070474,7324
0.00705853,7391
0.00706967,7456
0.0070808,7334
0.00709193,7411
0.00710307,7446
0.0071142,7298
0.00712533,7415
0.00713647,7378
0.0071476,7413
0.00715873,7403
0.00716987,7396
0.007181,7371
0.00719213,7352
0.00720327,7433
0.0072144,7311
0.00722553,7376
0.00723667,7353
0.0072478,7341
0.00725893,7355
0.00727007,7350
0.0072812,7336
0.00729233,7263
0.00730347,7319
0.0073146,7393
0.00732573,7411
0.00733687,7350
0.007348,7366
0.00735913,7290
0.00737027,7389
0.0073814,7370
0.00739253,7392
0.00740367,7378
0.0074148,7351
0.00742593,7366
0.00743707,7325
0.0074482,7419
0.00745933,7400
0.00747047,7290
0.0074816,7400
0.00749273,7303
0.00750387,7412
0.007515,7318
0.00752613,7370
0.00753727,7388
0.0075484,7277
0.00755953,7398
0.00757067,7296
0.0075818,7332
0.00759293,7468
0.00760407,7405
0.0076152,7280
0.00762633,7390
0.00763747,7354
0.0076486,7350
0.00765973,7312
0.00767087,7412
0.007682,7333
0.00769313,7302
0.00770427,7330
0.0077154,7309
0.00772653,7327
0.00773767,7320
0.0077488,7368
0.00775993,7313
0.00777107,7241
0.0077822,7316
0.00779333,7325
0.00780447,7373
0.0078156,7324
0.00782673,7365
0.00783787,7301
0.007849,7286
0.00786013,7222
0.00787127,7380
0.0078824,7294
0.00789353,7376
0.00790467,7309
0.0079158,7348
0.00792693,7377
0.00793807,7288
0.0079492,7269
0.00796033,7195
0.00797147,7275
0.0079826,7325
0.00799373,7292
0.00800487,7371
0.008016,7276
0.00802713,7216
0.00803827,7340
0.0080494,7292
0.00806053,7321
0.00807167,7221
0.0080828,7306
0.00809393,7307
0.00810507,7217
0.0081162,7290
0.00812733,7413
0.00813847,7278
0.0081496,7245
0.00816073,7295
0.00817187,7320
0.008183,7280
0.00819413,7309
0.00820527,7204
0.0082164,7245
0.00822753,7176
0.00823867,7189
0.0082498,7242
0.00826093,7179
0.00827207,7231
0.0082832,7256
0.00829433,7249
0.00830547,7222
0.0083166,7234
0.00832773,7227
0.00833887,7320
0.00835,7211
0.00836113,7279
0.00837227,7193
0.0083834,7328
0.00839453,7218
0.00840567,7217
0.0084168,7280
0.00842793,7295
0.00843907,7219
0.0084502,7225
0.00846133,7234
0.00847247,7361
0.0084836,7253
0.00849473,7328
0.00850587,7298
0.008517,7240
0.00852813,7296
0.00853927,7301
0.0085504,7316
0.00856153,7302
0.00857267,7283
0.0085838,7257
0.00859493,7359
0.00860607,7239
0.0086172,7298
0.00862833,7241
0.00863947,7226
0.0086506,7205
0.00866173,7235
0.00867287,7371
0.008684,7240
0.00869513,7318
0.00870627,7166
0.0087174,7204
0.00872853,7257
0.00873967,7225
0.0087508,7256
0.00876193,7260
0.00877307,7355
0.0087842,7220
0.00879533,7272
0.00880647,7238
0.0088176,7296
0.00882873,7222
0.00883987,7315
0.008851,7238
0.00886213,7222
0.00887327,7256
0.0088844,7202
0.00889553,7189
0.00890667,7278
0.0089178,7175
0.00892893,7194
0.00894007,7200
0.0089512,7206
0.00896233,7166
0.00897347,7223
0.0089846,7281
0.00899573,7233
0.00900687,7216
0.009018,7192
0.00902913,7315
0.00904027,7294
0.0090514,7182
0.00906253,7194
0.00907367,7322
0.0090848,7325
0.00909593,7220
0.00910707,7220
0.0091182,7312
0.00912933,7294
0.00914047,7292
0.0091516,7215
0.00916273,7277
0.00917387,7206
0.009185,7208
0.00919613,7325
0.00920727,7262
0.0092184,7224
0.00922953,7263
0.00924067,7310
0.0092518,7233
0.00926293,7224
0.00927407,7335
0.0092852,7222
0.00929633,7244
0.00930747,7226
0.0093186,7250
0.00932973,7194
0.00934087,7190
0.009352,7222
0.00936313,7263
0.00937427,7155
0.0093854,7218
0.00939653,7246
0.00940767,7180
0.0094188,7199
0.00942993,7174
0.00944107,7282
0.0094522,7258
0.00946333,7249
0.00947447,7188
0.0094856,7216
0.00949673,7223
0.00950787,7162
0.009519,7136
0.00953013,7174
0.00954127,7119
0.0095524,7168
0.00956353,7253
0.00957467,7256
0.0095858,7325
0.00959693,7137
0.00960807,7188
0.0096192,7188
0.00963033,7180
0.00964147,7196
0.0096526,7192
0.00966373,7195
0.00967487,7247
0.009686,7179
0.00969713,7158
0.00970827,7154
0.0097194,7182
0.00973053,7147
0.00974167,7180
0.0097528,7186
0.00976393,7155
0.00977507,7071
0.0097862,7152
0.00979733,7274
0.00980847,7113
0.0098196,7212
0.00983073,7121
0.00984187,7145
0.009853,7233
0.00986413,7139
0.00987527,7188
0.0098864,7181
0.00989753,7157
0.00990867,7166
0.0099198,7143
0.00993093,7193
0.00994207,7143
0.0099532,7162
0.00996433,7300
0.00997547,7122
0.0099866,7117
0.00999773,7164
0.0100089,7156
0.01002,7135
0.0100311,7089
0.0100423,7119
0.0100534,7191
0.0100645,7141
0.0100757,7060
0.0100868,7131
0.0100979,7139
0.0101091,7163
0.0101202,7156
0.0101313,7113
0.0101425,7177
0.0101536,7152
0.0101647,7152
0.0101759,7144
0.010187,7119
0.0101981,7042
0.0102093,7233
0.0102204,7168
0.0102315,7140
0.0102427,7095
0.0102538,7099
0.0102649,7126
0.0102761,7095
0.0102872,7166
0.0102983,7131
0.0103095,7098
0.0103206,7144
0.0103317,7142
0.0103429,7074
0.010354,7131
0.0103651,7103
0.0103763,7047
0.0103874,7056
0.0103985,7111
0.0104097,7174
0.0104208,7133
0.0104319,7153
0.0104431,7115
0.0104542,7057
0.0104653,7129
0.0104765,7167
0.0104876,7132
0.0104987,7097
0.0105099,7115
0.010521,7186
0.0105321,7110
0.0105433,7117
0.0105544,7080
0.0105655,7107
0.0105767,7104
0.0105878,7112
0.0105989,7096
0.0106101,7089
0.0106212,7153
0.0106323,7128
0.0106435,7162
0.0106546,7110
0.0106657,7122
0.0106769,7139
0.010688,7139
0.0106991,7097
0.0107103,7065
0.0107214,7097
0.0107325,7076
0.0107437,7121
0.0107548,7091
0.0107659,7137
0.0107771,7147
0.0107882,7090
0.0107993,7165
0.0108105,7078
0.0108216,7115
0.0108327,7108
0.0108439,7130
0.010855,7113
0.0108661,7126
0.0108773,7152
0.0108884,7127
0.0108995,7107
0.0109107,7087
0.0109218,7066
0.0109329,7072
0.0109441,7070
0.0109552,7053
0.0109663,7090
0.0109775,7049
0.0109886,6998
0.0109997,7128
0.0110109,7017
0.011022,7070
0.0110331,7039
0.0110443,7148
0.0110554,7139
0.0110665,7111
0.0110777,7125
0.0110888,7163
0.0110999,7205
0.0111111,7116
0.0111222,7084
0.0111333,7222
0.0111445,7180
0.0111556,7071
0.0111667,7135
0.0111779,7089
0.011189,7175
0.0112001,7112
0.0112113,7137
0.0112224,7106
0.0112335,7078
0.0112447,7203
0.0112558,7122
0.0112669,7096
0.0112781,7077
0.0112892,7178
0.0113003,7020
0.0113115,7118
0.0113226,7053
0.0113337,7105
0.0113449,7093
0.011356,7115
0.0113671,7151
0.0113783,7121
0.0113894,7071
0.0114005,7134
0.0114117,7172
0.0114228,7095
0.0114339,7142
0.0114451,7129
0.0114562,7113
0.0114673,7122
0.0114785,7082
0.0114896,7120
0.0115007,7169
0.0115119,7144
0.011523,7157
0.0115341,7056
0.0115453,7090
0.0115564,7113
0.0115675,7108
0.0115787,7161
0.0115898,7131
0.0116009,7052
0.0116121,7134
0.0116232,7075
0.0116343,7151
0.0116455,7041
0.0116566,7053
0.0116677,7101
0.0116789,7112
0.01169,7147
0.0117011,7109
0.0117123,7070
0.0117234,7060
0.0117345,7119
0.0117457,7115
0.0117568,7069
0.0117679,7005
0.0117791,7000
0.0117902,7071
0.0118013,7040
0.0118125,7010
0.0118236,7068
0.0118347,7068
0.0118459,7071
0.011857,7041
0.0118681,7074
0.0118793,7015
0.0118904,7065
0.0119015,7039
0.0119127,7062
0.0119238,7003
0.0119349,7053
0.0119461,7063
0.0119572,7044
0.0119683,7057
0.0119795,6959
0.0119906,6998
0.0120017,7050
0.0120129,7010
0.012024,7015
0.0120351,7060
0.0120463,7002
0.0120574,7006
0.0120685,7081
0.0120797,6988
0.0120908,6983
0.0121019,7011
0.0121131,6955
0.0121242,6966
0.0121353,6940
0.0121465,7002
0.0121576,7058
0.0121687,6915
0.0121799,7037
0.012191,6922
0.0122021,7021
0.0122133,7043
0.0122244,7017
0.0122355,6965
0.0122467,7122
0.0122578,6988
0.0122689,7024
0.0122801,6997
0.0122912,6963
0.0123023,7003
0.0123135,6981
0.0123246,7049
0.0123357,6927
0.0123469,6998
0.012358,6969
0.0123691,6954
0.0123803,7031
0.0123914,6954
0.0124025,7025
0.0124137,6925
0.0124248,7059
0.0124359,7066
0.0124471,7090
0.0124582,7136
0.0124693,7251
0.0124805,7166
0.0124916,7218
0.0125027,7229
0.0125139,7234
0.012525,7262
0.0125361,7255
0.0125473,7352
0.0125584,7415
0.0125695,7317
0.0125807,7414
0.0125918,7499
0.0126029,7372
0.0126141,7462
0.0126252,7432
0.0126363,7427
0.0126475,7466
0.0126586,7459
0.0126697,7531
0.0126809,7411
0.012692,7429
0.0127031,7424
0.0127143,7494
0.0127254,7364
0.0127365,7448
0.0127477,7432
0.0127588,7411
0.0127699,7450
0.0127811,7399
0.0127922,7381
0.0128033,7441
0.0128145,7322
0.0128256,7329
0.0128367,7335
0.0128479,7412
0.012859,7458
0.0128701,7431
0.0128813,7349
0.0128924,7159
0.0129035,7248
0.0129147,7278
0.0129258,7243
0.0129369,7198
0.0129481,7294
0.0129592,7188
0.0129703,7220
0.0129815,7110
0.0129926,7228
0.0130037,7210
0.0130149,7118
0.013026,7167
0.0130371,7145
0.0130483,7045
0.0130594,7132
0.0130705,7002
0.0130817,7081
0.0130928,7151
0.0131039,7038
0.0131151,7053
0.0131262,7067
0.0131373,7098
0.0131485,6932
0.0131596,7038
0.0131707,6983
0.0131819,6982
0.013193,7006
0.0132041,7061
0.0132153,7020
0.0132264,6927
0.0132375,7000
0.0132487,6932
0.0132598,6922
0.0132709,6953
0.0132821,6960
0.0132932,6864
0.0133043,6945
0.0133155,6953
0.0133266,6910
0.0133377,6881
0.0133489,6948
0.01336,6868
0.0133711,6939
0.0133823,6830
0.0133934,6973
0.0134045,6819
0.0134157,6900
0.0134268,6904
0.0134379,6943
0.0134491,6941
0.0134602,6858
0.0134713,6903
0.0134825,6887
0.0134936,6916
0.0135047,6851
0.0135159,6922
0.013527,6874
0.0135381,6859
0.0135493,6891
0.0135604,6925
0.0135715,6864
0.0135827,6833
0.0135938,6856
0.0136049,6919
0.0136161,6887
0.0136272,6892
0.0136383,6882
0.0136495,6922
0.0136606,6872
0.0136717,6906
0.0136829,6892
0.013694,6902
0.0137051,6922
0.0137163,6849
0.0137274,7006
0.0137385,6947
0.0137497,6896
0.0137608,6952
0.0137719,6967
0.0137831,6916
0.0137942,6933
0.0138053,6930
0.0138165,6882
0.0138276,6944
0.0138387,7001
0.0138499,6861
0.013861,6910
0.0138721,6987
0.0138833,6897
0.0138944,6948
0.0139055,6864
0.0139167,6883
0.0139278,6906
0.0139389,6924
0.0139501,6862
0.0139612,6906
0.0139723,6918
0.0139835,6960
0.0139946,6869
0.0140057,6872
0.0140169,6886
0.014028,6946
0.0140391,6830
0.0140503,6879
0.0140614,6839
0.0140725,6867
0.0140837,6866
0.0140948,6823
0.0141059,6812
0.0141171,6893
0.0141282,6804
0.0141393,6849
0.0141505,6830
0.0141616,6854
0.0141727,6929
0.0141839,6858
0.014195,6874
0.0142061,6869
0.0142173,6860
0.0142284,6746
0.0142395,6852
0.0142507,6830
0.0142618,6819
0.0142729,6811
0.0142841,6878
0.0142952,6785
0.0143063,6818
0.0143175,6837
0.0143286,6800
0.0143397,6779
0.0143509,6761
0.014362,6727
0.0143731,6776
0.0143843,6740
0.0143954,6811
0.0144065,6786
0.0144177,6754
0.0144288,6751
0.0144399,6789
0.0144511,6705
0.0144622,6776
0.0144733,6762
0.0144845,6709
0.0144956,6744
0.0145067,6748
0.0145179,6775
0.014529,6735
0.0145401,6740
0.0145513,6709
0.0145624,6732
0.0145735,6787
0.0145847,6785
0.0145958,6658
0.0146069,6721
0.0146181,6693
0.0146292,6689
0.0146403,6745
0.0146515,6836
0.0146626,6597
0.0146737,6727
0.0146849,6731
0.014696,6661
0.0147071,6700
0.0147183,6746
0.0147294,6744
0.0147405,6685
0.0147517,6675
0.0147628,6652
0.0147739,6705
0.0147851,6702
0.0147962,6687
0.0148073,6703
0.0148185,6730
0.0148296,6679
0.0148407,6734
0.0148519,6716
0.014863,6690
0.0148741,6677
0.0148853,6653
0.0148964,6697
0.0149075,6729
0.0149187,6681
0.0149298,6684
0.0149409,6666
0.0149521,6655
0.0149632,6641
0.0149743,6723
0.0149855,6662
0.0149966,6663
0.0150077,6693
0.0150189,6649
0.01503,6612
0.0150411,6627
0.0150523,6618
0.0150634,6648
0.0150745,6613
0.0150857,6591
0.0150968,6682
0.0151079,6688
0.0151191,6578
0.0151302,6631
0.0151413,6669
0.0151525,6656
0.0151636,6621
0.0151747,6612
0.0151859,6648
0.015197,6603
0.0152081,6612
0.0152193,6640
0.0152304,6613
0.0152415,6669
0.0152527,6607
0.0152638,6600
0.0152749,6624
0.0152861,6595
0.0152972,6650
0.0153083,6637
0.0153195,6642
0.0153306,6617
0.0153417,6637
0.0153529,6556
0.015364,6498
0.0153751,6576
0.0153863,6584
0.0153974,6587
0.0154085,6611
0.0154197,6541
0.0154308,6516
0.0154419,6629
0.0154531,6584
0.0154642,6536
0.0154753,6598
0.0154865,6595
0.0154976,6646
0.0155087,6573
0.0155199,6601
0.015531,6533
0.0155421,6536
0.0155533,6535
0.0155644,6558
0.0155755,6571
0.0155867,6588
0.0155978,6516
0.0156089,6575
0.0156201,6568
0.0156312,6508
0.0156423,6575
0.0156535,6609
0.0156646,6506
0.0156757,6599
0.0156869,6516
0.015698,6567
0.0157091,6578
0.0157203,6529
0.0157314,6553
0.0157425,6469
0.0157537,6506
0.0157648,6505
0.0157759,6477
0.0157871,6571
0.0157982,6432
0.0158093,6345
0.0158205,6144
0.0158316,5984
0.0158427,5851
0.0158539,5737
0.015865,5564
0.0158761,5440
0.0158873,5252
0.0158984,5195
0.0159095,5141
0.0159207,5182
0.0159318,5121
0.0159429,5211
0.0159541,5162
0.0159652,5149
0.0159763,5216
0.0159875,5172
0.0159986,5126
0.0160097,5153
0.0160209,5159
0.016032,5123
0.0160431,5123
0.0160543,5078
0.0160654,5105
0.0160765,5091
0.0160877,5077
0.0160988,5073
0.0161099,5038
0.0161211,5110
0.0161322,4963
0.0161433,4798
0.0161545,4551
0.0161656,4344
0.0161767,4155
0.0161879,3935
0.016199,3751
0.0162101,3483
0.0162213,3315
0.0162324,3223
0.0162435,3206
0.0162547,3219
0.0162658,3169
0.0162769,3147
0.0162881,3191
0.0162992,3166
0.0163103,3147
0.0163215,3158
0.0163326,3152
0.0163437,3155
0.0163549,3132
0.016366,3134
0.0163771,3138
0.0163883,3128
0.0163994,3102
0.0164105,3106
0.0164217,3104
0.0164328,3084
0.0164439,3071
0.0164551,3062
0.0164662,2935
0.0164773,2723
0.0164885,2499
0.0164996,2258
0.0165107,2027
0.0165219,1846
0.016533,1576
0.0165441,1356
0.0165553,1143
0.0165664,1067
0.0165775,1064
0.0165887,1058
0.0165998,1050
0.0166109,1046
0.0166221,1041
0.0166332,1062
0.0166443,1025
0.0166555,1041
0.0166666,184
0.0166777,0
0.0166889,0
0.0167,0
