shutter_time,counts
0.00391893,220
0.00393007,172
0.0039412,208
0.00395233,178
0.00396347,195
0.0039746,203
0.00398573,197
0.00399687,189
0.004008,178
0.00401913,196
0.00403027,212
0.0040414,185
0.00405253,170
0.00406367,197
0.0040748,210
0.00408593,203
0.00409707,207
0.0041082,191
0.00411933,199
0.00413047,182
0.0041416,215
0.00415273,173
0.00416387,234
0.004175,148
0.00418613,207
0.00419727,181
0.0042084,211
0.00421953,214
0.00423067,227
0.0042418,220
0.00425293,222
0.00426407,198
0.0042752,216
0.00428633,197
0.00429747,222
0.0043086,223
0.00431973,172
0.00433087,212
0.004342,242
0.00435313,204
0.00436427,237
0.0043754,225
0.00438653,216
0.00439767,238
0.0044088,248
0.00441993,219
0.00443107,216
0.0044422,234
0.00445333,232
0.00446447,221
0.0044756,255
0.00448673,198
0.00449787,230
0.004509,221
0.00452013,210
0.00453127,237
0.0045424,221
0.00455353,243
0.00456467,243
0.0045758,205
0.00458693,186
0.00459807,217
0.0046092,225
0.00462033,211
0.00463147,208
0.0046426,209
0.00465373,209
0.00466487,212
0.004676,225
0.00468713,189
0.00469827,233
0.0047094,228
0.00472053,168
0.00473167,215
0.0047428,212
0.00475393,193
0.00476507,219
0.0047762,238
0.00478733,213
0.00479847,212
0.0048096,224
0.00482073,192
0.00483187,191
0.004843,197
0.00485413,193
0.00486527,177
0.0048764,206
0.00488753,187
0.00489867,176
0.0049098,204
0.00492093,185
0.00493207,178
0.0049432,188
0.00495433,225
0.00496547,193
0.0049766,199
0.00498773,174
0.00499887,194
0.00501,147
0.00502113,202
0.00503227,175
0.0050434,211
0.00505453,186
0.00506567,186
0.0050768,180
0.00508793,194
0.00509907,178
0.0051102,189
0.00512133,181
0.00513247,138
0.0051436,171
0.00515473,178
0.00516587,195
0.005177,178
0.00518813,181
0.00519927,171
0.0052104,187
0.00522153,159
0.00523267,180
0.0052438,151
0.00525493,194
0.00526607,167
0.0052772,161
0.00528833,168
0.00529947,174
0.0053106,179
0.00532173,181
0.00533287,163
0.005344,159
0.00535513,156
0.00536627,174
0.0053774,170
0.00538853,121
0.00539967,171
0.0054108,137
0.00542193,163
0.00543307,171
0.0054442,153
0.00545533,150
0.00546647,152
0.0054776,146
0.00548873,159
0.00549987,144
0.005511,135
0.00552213,179
0.00553327,182
0.0055444,140
0.00555553,147
0.00556667,151
0.0055778,136
0.00558893,144
0.00560007,156
0.0056112,158
0.00562233,162
0.00563347,164
0.0056446,150
0.00565573,141
0.00566687,146
0.005678,173
0.00568913,140
0.00570027,138
0.0057114,117
0.00572253,130
0.00573367,143
0.0057448,119
0.00575593,135
0.00576707,129
0.0057782,137
0.00578933,143
0.00580047,121
0.0058116,124
0.00582273,153
0.00583387,129
0.005845,128
0.00585613,118
0.00586727,139
0.0058784,144
0.00588953,147
0.00590067,115
0.0059118,116
0.00592293,148
0.00593407,123
0.0059452,123
0.00595633,120
0.00596747,144
0.0059786,136
0.00598973,124
0.00600087,123
0.006012,133
0.00602313,121
0.00603427,117
0.0060454,126
0.00605653,124
0.00606767,105
0.0060788,127
0.00608993,108
0.00610107,99
0.0061122,123
0.00612333,112
0.00613447,123
0.0061456,129
0.00615673,129
0.00616787,96
0.006179,108
0.00619013,79
0.00620127,114
0.0062124,108
0.00622353,130
0.00623467,112
0.0062458,104
0.00625693,118
0.00626807,98
0.0062792,119
0.00629033,123
0.00630147,117
0.0063126,94
0.00632373,81
0.00633487,112
0.006346,100
0.00635713,121
0.00636827,104
0.0063794,108
0.00639053,94
0.00640167,98
0.0064128,94
0.00642393,103
0.00643507,106
0.0064462,94
0.00645733,104
0.00646847,110
0.0064796,88
0.00649073,75
0.00650187,76
0.006513,85
0.00652413,81
0.00653527,83
0.0065464,98
0.00655753,80
0.00656867,93
0.0065798,86
0.00659093,84
0.00660207,88
0.0066132,92
0.00662433,91
0.00663547,102
0.0066466,90
0.00665773,72
0.00666887,91
0.00668,91
0.00669113,104
0.00670227,67
0.0067134,60
0.00672453,84
0.00673567,82
0.0067468,88
0.00675793,85
0.00676907,97
0.0067802,96
0.00679133,93
0.00680247,95
0.0068136,95
0.00682473,84
0.00683587,97
0.006847,89
0.00685813,70
0.00686927,103
0.0068804,105
0.00689153,96
0.00690267,82
0.0069138,85
0.00692493,89
0.00693607,94
0.0069472,69
0.00695833,78
0.00696947,96
0.0069806,89
0.00699173,77
0.00700287,79
0.007014,79
0.00702513,78
0.00703627,113
0.0070474,68
0.00705853,74
0.00706967,64
0.0070808,79
0.00709193,96
0.00710307,71
0.0071142,93
0.00712533,87
0.00713647,79
0.0071476,93
0.00715873,68
0.00716987,86
0.007181,54
0.00719213,65
0.00720327,65
0.0072144,70
0.00722553,64
0.00723667,88
0.0072478,69
0.00725893,71
0.00727007,85
0.0072812,78
0.00729233,74
0.00730347,59
0.0073146,77
0.00732573,68
0.00733687,65
0.007348,71
0.00735913,61
0.00737027,53
0.0073814,58
0.00739253,66
0.00740367,51
0.0074148,73
0.00742593,82
0.00743707,67
0.0074482,87
0.00745933,46
0.00747047,58
0.0074816,58
0.00749273,65
0.00750387,53
0.007515,71
0.00752613,61
0.00753727,54
0.0075484,70
0.00755953,73
0.00757067,52
0.0075818,63
0.00759293,73
0.00760407,55
0.0076152,61
0.00762633,37
0.00763747,44
0.0076486,52
0.00765973,53
0.00767087,43
0.007682,68
0.00769313,57
0.00770427,58
0.0077154,69
0.00772653,54
0.00773767,69
0.0077488,67
0.00775993,64
0.00777107,54
0.0077822,73
0.00779333,69
0.00780447,54
0.0078156,63
0.00782673,58
0.00783787,61
0.007849,55
0.00786013,35
0.00787127,58
0.0078824,50
0.00789353,57
0.00790467,53
0.0079158,50
0.00792693,64
0.00793807,59
0.0079492,58
0.00796033,53
0.00797147,47
0.0079826,55
0.00799373,62
0.00800487,45
0.008016,44
0.00802713,49
0.00803827,65
0.0080494,79
0.00806053,55
0.00807167,57
0.0080828,53
0.00809393,53
0.00810507,43
0.0081162,50
0.00812733,65
0.00813847,63
0.0081496,50
0.00816073,51
0.00817187,41
0.008183,47
0.00819413,56
0.00820527,38
0.0082164,41
0.00822753,36
0.00823867,47
0.0082498,51
0.00826093,57
0.00827207,36
0.0082832,41
0.00829433,32
0.00830547,43
0.0083166,38
0.00832773,46
0.00833887,30
0.00835,42
0.00836113,41
0.00837227,50
0.0083834,48
0.00839453,48
0.00840567,54
0.0084168,59
0.00842793,44
0.00843907,48
0.0084502,47
0.00846133,45
0.00847247,42
0.0084836,31
0.00849473,44
0.00850587,47
0.008517,41
0.00852813,48
0.00853927,43
0.0085504,50
0.00856153,38
0.00857267,42
0.0085838,49
0.00859493,48
0.00860607,50
0.0086172,37
0.00862833,41
0.00863947,33
0.0086506,44
0.00866173,43
0.00867287,44
0.008684,32
0.00869513,48
0.00870627,40
0.0087174,26
0.00872853,50
0.00873967,44
0.0087508,39
0.00876193,24
0.00877307,36
0.0087842,52
0.00879533,40
0.00880647,30
0.0088176,31
0.00882873,38
0.00883987,31
0.008851,36
0.00886213,48
0.00887327,34
0.0088844,40
0.00889553,43
0.00890667,23
0.0089178,32
0.00892893,47
0.00894007,33
0.0089512,34
0.00896233,36
0.00897347,33
0.0089846,38
0.00899573,28
0.00900687,35
0.009018,16
0.00902913,30
0.00904027,32
0.0090514,31
0.00906253,37
0.00907367,42
0.0090848,40
0.00909593,27
0.00910707,24
0.0091182,38
0.00912933,35
0.00914047,26
0.0091516,39
0.00916273,42
0.00917387,23
0.009185,41
0.00919613,32
0.00920727,30
0.0092184,30
0.00922953,25
0.00924067,27
0.0092518,21
0.00926293,33
0.00927407,27
0.0092852,42
0.00929633,27
0.00930747,37
0.0093186,32
0.00932973,28
0.00934087,28
0.009352,23
0.00936313,27
0.00937427,23
0.0093854,19
0.00939653,18
0.00940767,23
0.0094188,29
0.00942993,29
0.00944107,28
0.0094522,35
0.00946333,24
0.00947447,34
0.0094856,26
0.00949673,35
0.00950787,22
0.009519,26
0.00953013,20
0.00954127,33
0.0095524,27
0.00956353,32
0.00957467,33
0.0095858,28
0.00959693,26
0.00960807,28
0.0096192,28
0.00963033,19
0.00964147,25
0.0096526,27
0.00966373,31
0.00967487,28
0.009686,27
0.00969713,41
0.00970827,35
0.0097194,28
0.00973053,20
0.00974167,32
0.0097528,29
0.00976393,17
0.00977507,23
0.0097862,27
0.00979733,31
0.00980847,27
0.0098196,27
0.00983073,28
0.00984187,30
0.009853,22
0.00986413,36
0.00987527,19
0.0098864,28
0.00989753,22
0.00990867,23
0.0099198,24
0.00993093,24
0.00994207,31
0.0099532,21
0.00996433,24
0.00997547,14
0.0099866,36
0.00999773,25
0.0100089,17
0.01002,27
0.0100311,26
0.0100423,28
0.0100534,25
0.0100645,24
0.0100757,25
0.0100868,23
0.0100979,18
0.0101091,23
0.0101202,31
0.0101313,22
0.0101425,23
0.0101536,24
0.0101647,28
0.0101759,21
0.010187,14
0.0101981,14
0.0102093,20
0.0102204,11
0.0102315,23
0.0102427,29
0.0102538,19
0.0102649,24
0.0102761,22
0.0102872,36
0.0102983,22
0.0103095,16
0.0103206,12
0.0103317,25
0.0103429,19
0.010354,16
0.0103651,23
0.0103763,17
0.0103874,23
0.0103985,16
0.0104097,16
0.0104208,23
0.0104319,24
0.0104431,18
0.0104542,22
0.0104653,14
0.0104765,34
0.0104876,18
0.0104987,20
0.0105099,13
0.010521,28
0.0105321,19
0.0105433,25
0.0105544,11
0.0105655,17
0.0105767,23
0.0105878,21
0.0105989,25
0.0106101,25
0.0106212,16
0.0106323,26
0.0106435,23
0.0106546,22
0.0106657,15
0.0106769,19
0.010688,18
0.0106991,26
0.0107103,24
0.0107214,21
0.0107325,32
0.0107437,21
0.0107548,15
0.0107659,22
0.0107771,17
0.0107882,22
0.0107993,18
0.0108105,15
0.0108216,14
0.0108327,25
0.0108439,19
0.010855,32
0.0108661,27
0.0108773,17
0.0108884,28
0.0108995,20
0.0109107,29
0.0109218,16
0.0109329,23
0.0109441,19
0.0109552,16
0.0109663,14
0.0109775,16
0.0109886,18
0.0109997,29
0.0110109,28
0.011022,24
0.0110331,10
0.0110443,10
0.0110554,12
0.0110665,14
0.0110777,19
0.0110888,23
0.0110999,13
0.0111111,18
0.0111222,11
0.0111333,13
0.0111445,21
0.0111556,31
0.0111667,12
0.0111779,11
0.011189,14
0.0112001,11
0.0112113,19
0.0112224,20
0.0112335,15
0.0112447,20
0.0112558,21
0.0112669,15
0.0112781,17
0.0112892,18
0.0113003,18
0.0113115,20
0.0113226,20
0.0113337,16
0.0113449,23
0.011356,15
0.0113671,16
0.0113783,11
0.0113894,18
0.0114005,15
0.0114117,16
0.0114228,23
0.0114339,8
0.0114451,16
0.0114562,15
0.0114673,21
0.0114785,18
0.0114896,21
0.0115007,15
0.0115119,10
0.011523,23
0.0115341,16
0.0115453,18
0.0115564,15
0.0115675,20
0.0115787,10
0.0115898,14
0.0116009,18
0.0116121,18
0.0116232,11
0.0116343,16
0.0116455,25
0.0116566,7
0.0116677,17
0.0116789,23
0.01169,21
0.0117011,14
0.0117123,20
0.0117234,12
0.0117345,9
0.0117457,8
0.0117568,19
0.0117679,11
0.0117791,19
0.0117902,21
0.0118013,18
0.0118125,9
0.0118236,13
0.0118347,13
0.0118459,20
0.011857,11
0.0118681,19
0.0118793,20
0.0118904,17
0.0119015,19
0.0119127,15
0.0119238,12
0.0119349,17
0.0119461,15
0.0119572,16
0.0119683,11
0.0119795,13
0.0119906,18
0.0120017,11
0.0120129,10
0.012024,15
0.0120351,8
0.0120463,16
0.0120574,12
0.0120685,8
0.0120797,16
0.0120908,23
0.0121019,11
0.0121131,8
0.0121242,15
0.0121353,15
0.0121465,18
0.0121576,16
0.0121687,11
0.0121799,16
0.012191,21
0.0122021,17
0.0122133,17
0.0122244,10
0.0122355,14
0.0122467,19
0.0122578,17
0.0122689,19
0.0122801,15
0.0122912,17
0.0123023,14
0.0123135,19
0.0123246,11
0.0123357,15
0.0123469,21
0.012358,10
0.0123691,18
0.0123803,7
0.0123914,17
0.0124025,14
0.0124137,13
0.0124248,12
0.0124359,14
0.0124471,12
0.0124582,10
0.0124693,15
0.0124805,13
0.0124916,19
0.0125027,12
0.0125139,15
0.012525,11
0.0125361,12
0.0125473,12
0.0125584,19
0.0125695,18
0.0125807,7
0.0125918,8
0.0126029,15
0.0126141,4
0.0126252,9
0.0126363,21
0.0126475,16
0.0126586,14
0.0126697,18
0.0126809,13
0.012692,12
0.0127031,16
0.0127143,11
0.0127254,5
0.0127365,13
0.0127477,6
0.0127588,20
0.0127699,11
0.0127811,17
0.0127922,14
0.0128033,13
0.0128145,8
0.0128256,18
0.0128367,14
0.0128479,12
0.012859,5
0.0128701,16
0.0128813,17
0.0128924,12
0.0129035,7
0.0129147,16
0.0129258,8
0.0129369,10
0.0129481,10
0.0129592,11
0.0129703,14
0.0129815,15
0.0129926,19
0.0130037,14
0.0130149,6
0.013026,18
0.0130371,13
0.0130483,13
0.0130594,11
0.0130705,22
0.0130817,12
0.0130928,18
0.0131039,9
0.0131151,15
0.0131262,13
0.0131373,15
0.0131485,7
0.0131596,9
0.0131707,21
0.0131819,13
0.013193,20
0.0132041,10
0.0132153,19
0.0132264,26
0.0132375,18
0.0132487,12
0.0132598,16
0.0132709,12
0.0132821,11
0.0132932,3
0.0133043,9
0.0133155,5
0.0133266,14
0.0133377,16
0.0133489,13
0.01336,12
0.0133711,13
0.0133823,10
0.0133934,9
0.0134045,9
0.0134157,7
0.0134268,18
0.0134379,20
0.0134491,14
0.0134602,14
0.0134713,13
0.0134825,13
0.0134936,13
0.0135047,6
0.0135159,15
0.013527,7
0.0135381,15
0.0135493,14
0.0135604,14
0.0135715,8
0.0135827,11
0.0135938,15
0.0136049,11
0.0136161,15
0.0136272,16
0.0136383,1
0.0136495,16
0.0136606,13
0.0136717,11
0.0136829,12
0.013694,8
0.0137051,9
0.0137163,9
0.0137274,16
0.0137385,15
0.0137497,9
0.0137608,7
0.0137719,18
0.0137831,14
0.0137942,12
0.0138053,11
0.0138165,11
0.0138276,11
0.0138387,11
0.0138499,12
0.013861,12
0.0138721,13
0.0138833,13
0.0138944,12
0.0139055,10
0.0139167,14
0.0139278,12
0.0139389,11
0.0139501,16
0.0139612,9
0.0139723,12
0.0139835,12
0.0139946,10
0.0140057,9
0.0140169,9
0.014028,14
0.0140391,12
0.0140503,9
0.0140614,6
0.0140725,16
0.0140837,8
0.0140948,11
0.0141059,16
0.0141171,12
0.0141282,8
0.0141393,13
0.0141505,8
0.0141616,15
0.0141727,5
0.0141839,8
0.014195,11
0.0142061,8
0.0142173,13
0.0142284,6
0.0142395,8
0.0142507,16
0.0142618,12
0.0142729,9
0.0142841,8
0.0142952,11
0.0143063,13
0.0143175,12
0.0143286,8
0.0143397,11
0.0143509,7
0.014362,6
0.0143731,14
0.0143843,10
0.0143954,18
0.0144065,19
0.0144177,10
0.0144288,11
0.0144399,8
0.0144511,13
0.0144622,7
0.0144733,10
0.0144845,6
0.0144956,17
0.0145067,13
0.0145179,4
0.014529,3
0.0145401,9
0.0145513,6
0.0145624,10
0.0145735,15
0.0145847,7
0.0145958,13
0.0146069,12
0.0146181,9
0.0146292,7
0.0146403,8
0.0146515,18
0.0146626,9
0.0146737,19
0.0146849,6
0.014696,13
0.0147071,6
0.0147183,15
0.0147294,18
0.0147405,6
0.0147517,5
0.0147628,7
0.0147739,18
0.0147851,7
0.0147962,9
0.0148073,4
0.0148185,15
0.0148296,8
0.0148407,10
0.0148519,9
0.014863,6
0.0148741,11
0.0148853,12
0.0148964,9
0.0149075,5
0.0149187,19
0.0149298,17
0.0149409,17
0.0149521,12
0.0149632,10
0.0149743,10
0.0149855,11
0.0149966,11
0.0150077,13
0.0150189,11
0.01503,9
0.0150411,10
0.0150523,20
0.0150634,14
0.0150745,13
0.0150857,17
0.0150968,6
0.0151079,7
0.0151191,14
0.0151302,9
0.0151413,8
0.0151525,15
0.0151636,16
0.0151747,13
0.0151859,17
0.015197,12
0.0152081,8
0.0152193,13
0.0152304,10
0.0152415,14
0.0152527,10
0.0152638,9
0.0152749,9
0.0152861,15
0.0152972,11
0.0153083,17
0.0153195,15
0.0153306,7
0.0153417,11
0.0153529,14
0.015364,11
0.0153751,16
0.0153863,10
0.0153974,7
0.0154085,7
0.0154197,7
0.0154308,12
0.0154419,11
0.0154531,16
0.0154642,14
0.0154753,11
0.0154865,10
0.0154976,16
0.0155087,13
0.0155199,7
0.015531,9
0.0155421,6
0.0155533,13
0.0155644,12
0.0155755,13
0.0155867,10
0.0155978,7
0.0156089,10
0.0156201,7
0.0156312,8
0.0156423,9
0.0156535,10
0.0156646,16
0.0156757,16
0.0156869,10
0.015698,5
0.0157091,5
0.0157203,7
0.0157314,10
0.0157425,12
0.0157537,10
0.0157648,17
0.0157759,12
0.0157871,7
0.0157982,13
0.0158093,4
0.0158205,8
0.0158316,13
0.0158427,11
0.0158539,14
0.015865,5
0.0158761,6
0.0158873,10
0.0158984,11
0.0159095,4
0.0159207,7
0.0159318,15
0.0159429,11
0.0159541,6
0.0159652,7
0.0159763,5
0.0159875,11
0.0159986,11
0.0160097,7
0.0160209,6
0.016032,12
0.0160431,13
0.0160543,8
0.0160654,3
0.0160765,11
0.0160877,9
0.0160988,15
0.0161099,11
0.0161211,5
0.0161322,12
0.0161433,12
0.0161545,8
0.0161656,15
0.0161767,6
0.0161879,10
0.016199,11
0.0162101,11
0.0162213,8
0.0162324,16
0.0162435,6
0.0162547,11
0.0162658,10
0.0162769,11
0.0162881,9
0.0162992,9
0.0163103,14
0.0163215,11
0.0163326,11
0.0163437,13
0.0163549,15
0.016366,11
0.0163771,19
0.0163883,11
0.0163994,8
0.0164105,8
0.0164217,10
0.0164328,12
0.0164439,11
0.0164551,14
0.0164662,4
0.0164773,7
0.0164885,16
0.0164996,4
0.0165107,12
0.0165219,7
0.016533,9
0.0165441,7
0.0165553,3
0.0165664,15
0.0165775,5
0.0165887,10
0.0165998,13
0.0166109,14
0.0166221,15
0.0166332,14
0.0166443,13
0.0166555,11
0.0166666,4
0.0166777,5
0.0166889,8
0.0167,7
